"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","SO2","PM10","PM25","NO2"
"11/04/2001","46","PM2.5","San Francisco","06-075-0005","AQS","16","19","9",".","46","27"
"11/05/2001","53","PM2.5","San Francisco","06-075-0005","AQS","11","21","7",".","53","35"
"11/06/2001","41","PM2.5","San Francisco","06-075-0005","AQS","15","21","4",".","41","34"
"11/07/2001","59","PM2.5","San Francisco","06-075-0005","AQS","22","12","9",".","59","48"
"11/08/2001","86","PM2.5","San Francisco","06-075-0005","AQS","31","19","9",".","86","63"
"11/09/2001","113","PM2.5","San Francisco","06-075-0005","AQS","36","12","11","57","113","63"
"11/10/2001","89","PM2.5","San Francisco","06-075-0005","AQS","19","23","7",".","89","42"
"11/11/2001","31","Ozone","San Francisco","06-075-0005","AQS","14","31","3",".","14","14"
"11/12/2001","27","NO2","San Francisco","06-075-0005","AQS","11","24","4",".","13","27"
"11/13/2001","38","NO2","San Francisco","06-075-0005","AQS","14","19","3",".",".","38"
"11/14/2001","40","PM2.5","San Francisco","06-075-0005","AQS","19","13","4",".","40","36"
"11/15/2001","80","PM2.5","San Francisco","06-075-0005","AQS","19","10","7","35","80","35"
"11/16/2001","67","PM2.5","San Francisco","06-075-0005","AQS","17","18","11",".","67","42"
"11/17/2001","46","PM2.5","San Francisco","06-075-0005","AQS","18","18","6",".","46","45"
"11/18/2001","71","PM2.5","San Francisco","06-075-0005","AQS","22","16","7",".","71","42"
"11/19/2001","93","PM2.5","San Francisco","06-075-0005","AQS","17","12","9",".","93","38"
"11/20/2001","41","PM2.5","San Francisco","06-075-0005","AQS","14","17","6",".","41","29"
"11/21/2001","31","NO2","San Francisco","06-075-0005","AQS","15","24","3","18",".","31"
"11/22/2001","41","PM2.5","San Francisco","06-075-0005","AQS","9","32","3",".","41","18"
"11/23/2001","33","NO2","San Francisco","06-075-0005","AQS","8","26","9",".","32","33"
"11/24/2001","33","Ozone","San Francisco","06-075-0005","AQS","8","33","3",".","19","18"
"11/25/2001","42","PM2.5","San Francisco","06-075-0005","AQS","11","28","1",".","42","40"
"11/26/2001","32","NO2","San Francisco","06-075-0005","AQS","14","13","9",".",".","32"
"11/27/2001","39","NO2","San Francisco","06-075-0005","AQS","13","17","6","14","28","39"
"11/28/2001","35","PM2.5","San Francisco","06-075-0005","AQS","13","30","7",".","35","33"
"11/29/2001","35","PM2.5","San Francisco","06-075-0005","AQS","10","22","1",".","35","29"
"11/30/2001","43","PM2.5","San Francisco","06-075-0005","AQS","14","17","6",".","43","38"
"12/01/2001","36","NO2","San Francisco","06-075-0005","AQS","11","31","1",".","19","36"
"12/02/2001","37","Ozone","San Francisco","06-075-0005","AQS","9","37","3",".","23","17"
"12/03/2001","37","NO2","San Francisco","06-075-0005","AQS","10","17","3","13","23","37"
"12/04/2001","33","NO2","San Francisco","06-075-0005","AQS","11","19","14",".","32","33"
"12/05/2001","25","PM2.5","San Francisco","06-075-0005","AQS","14",".",".",".","25","."
"12/06/2001","41","PM2.5","San Francisco","06-075-0005","AQS","14","7","3",".","41","31"
"12/07/2001","52","PM2.5","San Francisco","06-075-0005","AQS","13","9","13",".","52","39"
"12/08/2001","78","PM2.5","San Francisco","06-075-0005","AQS","13","33","7",".","78","33"
"12/09/2001","32","Ozone","San Francisco","06-075-0005","AQS","9","32","1","9","18","31"
"12/10/2001","26","Ozone","San Francisco","06-075-0005","AQS","9","26","10",".","23","."
"12/11/2001","26","Ozone","San Francisco","06-075-0005","AQS","9","26","1",".","23","25"
"12/12/2001","50","PM2.5","San Francisco","06-075-0005","AQS","14",".",".",".","50","."
"12/13/2001","54","PM2.5","San Francisco","06-075-0005","AQS","16","31","6",".","54","31"
"12/14/2001","29","Ozone","San Francisco","06-075-0005","AQS","10","29","4",".","23","21"
"12/15/2001","38","NO2","San Francisco","06-075-0005","AQS","13","19","3","15","31","38"
"12/16/2001","47","PM2.5","San Francisco","06-075-0005","AQS","16","22","6",".","47","32"
"12/17/2001","36","NO2","San Francisco","06-075-0005","AQS","15","20","1",".","20","36"
"12/18/2001","48","PM2.5","San Francisco","06-075-0005","AQS","17","12","11",".","48","43"
"12/19/2001","51","PM2.5","San Francisco","06-075-0005","AQS","19","30","4",".","51","40"
"12/20/2001","30","Ozone","San Francisco","06-075-0005","AQS","15","30","3",".","18","20"
"12/21/2001","36","NO2","San Francisco","06-075-0005","AQS","14","16","4","16",".","36"
"12/22/2001","43","PM2.5","San Francisco","06-075-0005","AQS","15","24","4",".","43","32"
"12/23/2001","40","PM2.5","San Francisco","06-075-0005","AQS","14","22","4",".","40","34"
"12/24/2001","62","PM2.5","San Francisco","06-075-0005","AQS","17","11","3",".","62","32"
"12/25/2001","26","NO2","San Francisco","06-075-0005","AQS","15","8","7",".",".","26"
"12/26/2001","35","NO2","San Francisco","06-075-0005","AQS","11","5","9",".",".","35"
"12/27/2001","39","PM10","San Francisco","06-075-0005","AQS","19","6","9","39",".","35"
"12/28/2001","36","NO2","San Francisco","06-075-0005","AQS","13","28","3",".",".","36"
"12/29/2001","30","NO2","San Francisco","06-075-0005","AQS","14","18","3",".",".","30"
"12/30/2001","23","NO2","San Francisco","06-075-0005","AQS","15","19","6",".",".","23"
"12/31/2001","29","NO2","San Francisco","06-075-0005","AQS","14","9","3",".",".","29"
