"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","SO2","PM10","PM25","NO2"
"11/01/2012","36","PM2.5","Redwood City","06-081-1001","AQS","7","27","4",".","36","30"
"11/02/2012","60","NO2","San Francisco","06-075-0005","AQS","11","28","3",".","53","60"
"11/03/2012","52","PM2.5","Redwood City","06-081-1001","AQS","14","35","4",".","52","33"
"11/04/2012","54","PM2.5","Redwood City","06-081-1001","AQS","13","33","11",".","54","33"
"11/05/2012","57","PM2.5","Redwood City","06-081-1001","AQS","15","40","9","23","57","53"
"11/06/2012","69","PM2.5","San Francisco","06-075-0005","AQS","19","48","7",".","69","57"
"11/07/2012","60","PM2.5","Redwood City","06-081-1001","AQS","9","38","3",".","60","27"
"11/08/2012","41","PM2.5","San Rafael","06-041-0001","AQS","5","39","1",".","41","32"
"11/09/2012","69","NO2","San Francisco","06-075-0005","AQS","8","33","1",".","34","69"
"11/10/2012","39","PM2.5","San Rafael","06-041-0001","AQS","9","32","3",".","39","32"
"11/11/2012","51","PM2.5","San Rafael","06-041-0001","AQS","13","30","7","15","51","38"
"11/12/2012","56","PM2.5","Redwood City","06-081-1001","AQS","17","33","4",".","56","40"
"11/13/2012","58","PM2.5","Redwood City","06-081-1001","AQS","17","32","7",".","58","42"
"11/14/2012","63","PM2.5","Redwood City","06-081-1001","AQS","9","33","11",".","63","63"
"11/15/2012","73","PM2.5","Redwood City","06-081-1001","AQS","13","37","4",".","73","46"
"11/16/2012","93","PM2.5","Concord","06-013-0002","AQS","14","38","3",".","93","50"
"11/17/2012","33","Ozone","San Francisco","06-075-0005","AQS","8","33","3","9","28","20"
"11/18/2012","38","PM2.5","Redwood City","06-081-1001","AQS","6","34","1",".","38","26"
"11/19/2012","38","PM2.5","San Rafael","06-041-0001","AQS","7","34","6",".","38","34"
"11/20/2012","37","PM2.5","Redwood City","06-081-1001","AQS","6","33","3",".","37","28"
"11/21/2012","42","PM2.5","San Rafael","06-041-0001","AQS","6","35","9",".","42","32"
"11/22/2012","53","PM2.5","Redwood City","06-081-1001","AQS","15","33","3",".","53","37"
"11/23/2012","58","PM2.5","Redwood City","06-081-1001","AQS","23","32","4","15","58","33"
"11/24/2012","60","PM2.5","Redwood City","06-081-1001","AQS","18","31","6",".","60","30"
"11/25/2012","59","PM2.5","Oakland","06-001-0009","AQS","10","21","7",".","59","25"
"11/26/2012","67","PM2.5","Redwood City","06-081-1001","AQS","11","23","16",".","67","32"
"11/27/2012","78","PM2.5","Livermore","06-001-0007","AQS","11","31","9",".","78","35"
"11/28/2012","34","PM2.5","Livermore","06-001-0007","AQS","7","34","3",".","34","33"
"11/29/2012","34","Ozone","San Francisco","06-075-0005","AQS","6","34","3","12","31","25"
"11/30/2012","39","Ozone","San Rafael","06-041-0001","AQS","6","39","0",".","18","28"
"12/01/2012","35","Ozone","Concord","06-013-0002","AQS","5","35","0",".","27","19"
"12/02/2012","37","Ozone","Bethel Island","06-013-1002","AQS","8","37","1",".","31","31"
"12/03/2012","52","NO2","San Francisco","06-075-0005","AQS","14","24","4",".","47","52"
"12/04/2012","52","PM2.5","Redwood City","06-081-1001","AQS","11","26","21",".","52","35"
"12/05/2012","36","PM2.5","Concord","06-013-0002","AQS","8","22","1","17","36","25"
"12/06/2012","45","PM2.5","Redwood City","06-081-1001","AQS","7","30","4",".","45","28"
"12/07/2012","63","NO2","San Francisco","06-075-0005","AQS","17","19","4",".","50","63"
"12/08/2012","58","PM2.5","San Rafael","06-041-0001","AQS","22","20","3",".","58","33"
"12/09/2012","53","PM2.5","San Rafael","06-041-0001","AQS","26","29","4",".","53","36"
"12/10/2012","55","NO2","San Francisco","06-075-0005","AQS","16","24","3",".","48","55"
"12/11/2012","49","PM2.5","San Rafael","06-041-0001","AQS","22","34","11","15","49","35"
"12/12/2012","35","Ozone","Bethel Island","06-013-1002","AQS","9","35","1",".","30","32"
"12/13/2012","45","PM2.5","San Rafael","06-041-0001","AQS","15","26","4",".","45","35"
"12/14/2012","54","PM2.5","Livermore","06-001-0007","AQS","18","18","3",".","54","42"
"12/15/2012","65","PM2.5","Concord","06-013-0002","AQS","19","26","4",".","65","34"
"12/16/2012","52","PM2.5","San Rafael","06-041-0001","AQS","8","34","4",".","52","23"
"12/17/2012","38","PM2.5","San Rafael","06-041-0001","AQS","7","31","1","13","38","26"
"12/18/2012","41","PM2.5","San Rafael","06-041-0001","AQS","9","33","3",".","41","37"
"12/19/2012","54","PM2.5","Livermore","06-001-0007","AQS","10","28","4",".","54","42"
"12/20/2012","47","NO2","San Francisco","06-075-0005","AQS","11","36","6",".","43","47"
"12/21/2012","37","Ozone","San Francisco","06-075-0005","AQS","6","37","3",".","33","27"
"12/22/2012","37","Ozone","San Francisco","06-075-0005","AQS","6","37","3",".","27","32"
"12/23/2012","36","Ozone","San Rafael","06-041-0001","AQS","6","36","4","8","27","32"
"12/24/2012","52","PM2.5","San Rafael","06-041-0001","AQS","10","30","1",".","52","32"
"12/25/2012","55","PM2.5","Concord","06-013-0002","AQS","10","38","1",".","55","27"
"12/26/2012","40","PM2.5","San Rafael","06-041-0001","AQS","7","35","3",".","40","38"
"12/27/2012","37","NO2","Redwood City","06-081-1001","AQS","16","28","4",".","35","37"
"12/28/2012","57","PM2.5","San Rafael","06-041-0001","AQS","17","18","1",".","57","29"
"12/29/2012","53","PM2.5","Redwood City","06-081-1001","AQS","17","23","1","13","53","36"
"12/30/2012","60","PM2.5","Livermore","06-001-0007","AQS","17","31","3",".","60","34"
"12/31/2012","55","PM2.5","Livermore","06-001-0007","AQS","14","29","6",".","55","40"
