"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","SO2","PM10","PM25","NO2"
"11/01/2014","34","Ozone","Concord","06-013-0002","AQS","6","34","3","10","31","25"
"11/02/2014","35","PM2.5","Oakland West","06-001-0011","AQS","11","31","4",".","35","29"
"11/03/2014","49","NO2","San Francisco","06-075-0005","AQS","15","30","16",".","33","49"
"11/04/2014","45","PM2.5","San Francisco","06-075-0005","AQS","13","35","16",".","45","37"
"11/05/2014","55","PM2.5","Livermore","06-001-0007","AQS","9","37","11",".","55","46"
"11/06/2014","70","PM2.5","Concord","06-013-0002","AQS","11","39","41",".","70","42"
"11/07/2014","54","PM2.5","Livermore","06-001-0007","AQS","10","40","13","23","54","35"
"11/08/2014","61","PM2.5","Oakland","06-001-0009","AQS","18","44","9",".","61","52"
"11/09/2014","55","PM2.5","Oakland","06-001-0009","AQS","11","44","19",".","55","41"
"11/10/2014","59","PM2.5","Oakland","06-001-0009","AQS","9","34","11",".","59","30"
"11/11/2014","64","NO2","San Francisco","06-075-0005","AQS","8","37","6",".","47","64"
"11/12/2014","41","PM2.5","San Rafael","06-041-0001","AQS","6","39","7",".","41","31"
"11/13/2014","33","PM2.5","San Rafael","06-041-0001","AQS","8","29","3","10","33","30"
"11/14/2014","43","PM2.5","San Rafael","06-041-0001","AQS","13","32","4",".","43","29"
"11/15/2014","40","PM2.5","Oakland","06-001-0009","AQS","13","31","6",".","40","31"
"11/16/2014","51","PM2.5","Concord","06-013-0002","AQS","14","36","7",".","51","31"
"11/17/2014","42","NO2","San Rafael","06-041-0001","AQS","13","33","11",".","41","42"
"11/18/2014","69","PM2.5","Oakland","06-001-0009","AQS","13","31","19",".","69","47"
"11/19/2014","71","PM2.5","Concord","06-013-0002","AQS","10","35","3","29","71","41"
"11/20/2014","67","PM2.5","Concord","06-013-0002","AQS","9","35","4",".","67","36"
"11/21/2014","59","PM2.5","Oakland","06-001-0009","AQS","9","29","4",".","59","46"
"11/22/2014","43","PM2.5","San Rafael","06-041-0001","AQS","8","31","4",".","43","29"
"11/23/2014","48","PM2.5","Livermore","06-001-0007","AQS","16","31","9",".","48","35"
"11/24/2014","55","PM2.5","Oakland West","06-001-0011","AQS","19","31","26",".","55","41"
"11/25/2014","62","PM2.5","Oakland West","06-001-0011","AQS","26","29","9","23","62","42"
"11/26/2014","77","PM2.5","Oakland","06-001-0009","AQS","17","24","6",".","77","62"
"11/27/2014","94","PM2.5","Oakland","06-001-0009","AQS","17","27","6",".","94","42"
"11/28/2014","61","PM2.5","Redwood City","06-081-1001","AQS","11","31","6",".","61","27"
"11/29/2014","48","PM2.5","San Rafael","06-041-0001","AQS","8","29","7",".","48","21"
"11/30/2014","54","PM2.5","Livermore","06-001-0007","AQS","8","30","1",".","54","30"
"12/01/2014","68","PM2.5","San Rafael","06-041-0001","AQS","13","20","1","19","68","30"
"12/02/2014","29","PM2.5","San Rafael","06-041-0001","AQS","11","24","1",".","29","26"
"12/03/2014","36","Ozone","San Rafael","06-041-0001","AQS","8","36","3",".","27","25"
"12/04/2014","37","PM2.5","San Rafael","06-041-0001","AQS","9","32","3",".","37","37"
"12/05/2014","42","PM2.5","San Rafael","06-041-0001","AQS","10","32","3",".","42","32"
"12/06/2014","39","PM2.5","Concord","06-013-0002","AQS","9","30","4",".","39","25"
"12/07/2014","56","PM2.5","Concord","06-013-0002","AQS","13","20","4","17","56","26"
"12/08/2014","62","PM2.5","San Rafael","06-041-0001","AQS","14","16","7",".","62","30"
"12/09/2014","78","PM2.5","San Rafael","06-041-0001","AQS","11","10","4",".","78","32"
"12/10/2014","63","PM2.5","San Rafael","06-041-0001","AQS","9","29","3",".","63","25"
"12/11/2014","40","Ozone","Bethel Island","06-013-1002","AQS","6","40","1",".","32","37"
"12/12/2014","41","NO2","Laney College","06-001-0012","AQS","13","35","1",".","37","41"
"12/13/2014","61","PM2.5","Livermore","06-001-0007","AQS","11","28","3","15","61","38"
"12/14/2014","65","PM2.5","San Rafael","06-041-0001","AQS","14","24","1",".","65","26"
"12/15/2014","48","PM2.5","San Rafael","06-041-0001","AQS","7","24","1",".","48","28"
"12/16/2014","40","PM2.5","San Rafael","06-041-0001","AQS","8","31","3",".","40","37"
"12/17/2014","42","PM2.5","San Rafael","06-041-0001","AQS","8","31","3",".","42","38"
"12/18/2014","54","PM2.5","San Rafael","06-041-0001","AQS","9","27","1",".","54","38"
"12/19/2014","49","PM2.5","San Rafael","06-041-0001","AQS","9","31","1","9","49","30"
"12/20/2014","61","PM2.5","San Rafael","06-041-0001","AQS","8","29","3",".","61","26"
"12/21/2014","43","PM2.5","San Rafael","06-041-0001","AQS","9","25","1",".","43","25"
"12/22/2014","45","PM2.5","Oakland West","06-001-0011","AQS","19","18","3",".","45","28"
"12/23/2014","47","PM2.5","San Rafael","06-041-0001","AQS","22","19","4",".","47","32"
"12/24/2014","48","PM2.5","San Rafael","06-041-0001","AQS","11","35","4",".","48","25"
"12/25/2014","35","PM2.5","San Rafael","06-041-0001","AQS","5","33","3","6","35","19"
"12/26/2014","47","PM2.5","San Rafael","06-041-0001","AQS","14","31","6",".","47","36"
"12/27/2014","55","PM2.5","Oakland West","06-001-0011","AQS","18","23","3",".","55","34"
"12/28/2014","68","PM2.5","Livermore","06-001-0007","AQS","14","28","7",".","68","33"
"12/29/2014","54","PM2.5","Concord","06-013-0002","AQS","10","29","3",".","54","32"
"12/30/2014","31","Ozone","Oakland West","06-001-0011","AQS","8","31","3",".","25","30"
"12/31/2014","55","PM2.5","Redwood City","06-081-1001","AQS","20","32","3","11","55","42"
