"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","SO2","PM10","PM25","NO2"
"11/02/2017","58","PM2.5","Oakland West","06-001-0011","AQS","10","37","4",".","58","47"
"11/03/2017","51","PM2.5","Oakland West","06-001-0011","AQS","10","34","6","20","51","28"
"11/04/2017","47","PM2.5","Oakland West","06-001-0011","AQS","7","36","4","16","47","21"
"11/05/2017","40","PM2.5","Laney College","06-001-0012","AQS","8","37","3",".","40","28"
"11/06/2017","42","PM2.5","Concord","06-013-0002","AQS","9","37","3",".","42","37"
"11/07/2017","47","NO2","San Francisco","06-075-0005","AQS","13","35","4",".","45","47"
"11/08/2017","45","PM2.5","Concord","06-013-0002","AQS","13","33","14",".","45","44"
"11/09/2017","40","PM2.5","Laney College","06-001-0012","AQS","8","34","10","13","40","33"
"11/10/2017","53","PM2.5","Laney College","06-001-0012","AQS","9","32","10",".","53","36"
"11/11/2017","43","PM2.5","Laney College","06-001-0012","AQS","9","32","3",".","43","26"
"11/12/2017","53","PM2.5","Laney College","06-001-0012","AQS","13","35","21",".","53","29"
"11/13/2017","37","PM2.5","Laney College","06-001-0012","AQS","11","31","3",".","37","25"
"11/14/2017","57","NO2","San Francisco","06-075-0005","AQS","9","34","4",".","37","57"
"11/15/2017","38","PM2.5","Laney College","06-001-0012","AQS","9","31","9","12","38","35"
"11/16/2017","41","NO2","Laney College","06-001-0012","AQS","8","34","3",".","38","41"
"11/17/2017","43","PM2.5","Berkeley Aquatic Park","06-001-0013","AQS","13","33","4",".","43","35"
"11/18/2017","54","PM2.5","Oakland West","06-001-0011","AQS","19","31","9",".","54","37"
"11/19/2017","63","PM2.5","Oakland West","06-001-0011","AQS","22","30","7",".","63","33"
"11/20/2017","78","PM2.5","Concord","06-013-0002","AQS","13","24","9",".","78","70"
"11/21/2017","64","PM2.5","Laney College","06-001-0012","AQS","10","22","4","18","64","39"
"11/22/2017","74","PM2.5","Laney College","06-001-0012","AQS","15","22","9",".","74","42"
"11/23/2017","65","PM2.5","Oakland","06-001-0009","AQS","14","22","6",".","65","26"
"11/24/2017","54","PM2.5","Laney College","06-001-0012","AQS","15","27","6",".","54","28"
"11/25/2017","64","PM2.5","Concord","06-013-0002","AQS","14","34","6",".","64","35"
"11/26/2017","50","PM2.5","Concord","06-013-0002","AQS","16","35","11",".","50","25"
"11/27/2017","37","Ozone","San Francisco","06-075-0005","AQS","13","37","3","14","34","33"
"11/28/2017","43","PM2.5","Oakland West","06-001-0011","AQS","17","31","6",".","43","39"
"11/29/2017","70","NO2","Berkeley Aquatic Park","06-001-0013","AQS","16","30","7",".","51","70"
"11/30/2017","54","PM2.5","Laney College","06-001-0012","AQS","17","25","10",".","54","38"
"12/01/2017","58","PM2.5","Laney College","06-001-0012","AQS","23","21","19",".","58","39"
"12/02/2017","72","PM2.5","Laney College","06-001-0012","AQS","16","31","6",".","72","39"
"12/03/2017","45","PM2.5","Concord","06-013-0002","AQS","10","32","3","9","45","26"
"12/04/2017","42","NO2","Laney College","06-001-0012","AQS","9","35","6",".","37","42"
"12/05/2017","53","NO2","San Francisco","06-075-0005","AQS","13","33","7",".","43","53"
"12/06/2017","62","PM2.5","Concord","06-013-0002","AQS","18","30","4",".","62","42"
"12/07/2017","64","PM2.5","Oakland West","06-001-0011","AQS","19","31","6",".","64","56"
"12/08/2017","76","PM2.5","Oakland West","06-001-0011","AQS","24","29","9",".","76","50"
"12/09/2017","87","PM2.5","Livermore","06-001-0007","AQS","17","33","9","38","87","40"
"12/10/2017","78","PM2.5","Livermore","06-001-0007","AQS","16","33","9",".","78","36"
"12/11/2017","68","PM2.5","Laney College","06-001-0012","AQS","25","25","9",".","68","64"
"12/12/2017","73","PM2.5","Oakland West","06-001-0011","AQS","17","22","9",".","73","47"
"12/13/2017","85","PM2.5","Oakland West","06-001-0011","AQS","16","21","9",".","85","48"
"12/14/2017","86","PM2.5","Laney College","06-001-0012","AQS","16","27","11",".","86","48"
"12/15/2017","122","PM2.5","Oakland West","06-001-0011","AQS","24","22","17","53","122","105"
"12/16/2017","56","PM2.5","Concord","06-013-0002","AQS","18","36","3",".","56","31"
"12/17/2017","44","PM2.5","Concord","06-013-0002","AQS","13","32","4",".","44","39"
"12/18/2017","74","PM2.5","Oakland West","06-001-0011","AQS","17","32","7",".","74","50"
"12/19/2017","68","PM2.5","Oakland West","06-001-0011","AQS","19","32","10",".","68","44"
"12/20/2017","38","PM2.5","Concord","06-013-0002","AQS","8","32","1",".","38","30"
"12/21/2017","55","PM2.5","Concord","06-013-0002","AQS","15","31","6","12","55","38"
"12/22/2017","83","PM2.5","Concord","06-013-0002","AQS","19","28","4",".","83","43"
"12/23/2017","87","PM2.5","Livermore","06-001-0007","AQS","11","28","3",".","87","35"
"12/24/2017","91","PM2.5","Livermore","06-001-0007","AQS","13","20","4",".","91","35"
"12/25/2017","76","PM2.5","Oakland West","06-001-0011","AQS","14","27","7",".","76","32"
"12/26/2017","62","PM2.5","Oakland West","06-001-0011","AQS","15","24","6",".","62","37"
"12/27/2017","76","PM2.5","Laney College","06-001-0012","AQS","17","25","6","16","76","38"
"12/28/2017","75","PM2.5","Oakland West","06-001-0011","AQS","22","22","6",".","75","43"
"12/29/2017","88","PM2.5","Laney College","06-001-0012","AQS","18","23","6",".","88","40"
"12/30/2017","101","PM2.5","Oakland","06-001-0009","AQS","24","24","7",".","101","38"
"12/31/2017","116","PM2.5","Livermore","06-001-0007","AQS","23","26","4",".","116","34"
