"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","SO2","PM10","PM25","NO2"
"11/03/2002","48","PM2.5","San Francisco","06-075-0005","AQS","19","30","10",".","48","47"
"11/04/2002","29","PM2.5","San Francisco","06-075-0005","AQS","11","22","3","16","29","25"
"11/05/2002","58","PM2.5","San Francisco","06-075-0005","AQS","17","9","6",".","58","42"
"11/06/2002","42","PM2.5","San Francisco","06-075-0005","AQS","18","23","6",".","42","42"
"11/07/2002","30","Ozone","San Francisco","06-075-0005","AQS","9","30","3",".","13","20"
"11/08/2002","27","Ozone","San Francisco","06-075-0005","AQS","11","27","1",".","19","22"
"11/09/2002","31","NO2","San Francisco","06-075-0005","AQS","11","29","3",".","27","31"
"11/10/2002","30","Ozone","San Francisco","06-075-0005","AQS","10","30","3","19","25","25"
"11/11/2002","42","PM2.5","San Francisco","06-075-0005","AQS","11","12","7",".","42","39"
"11/12/2002","51","PM2.5","San Francisco","06-075-0005","AQS","14","17","10",".","51","35"
"11/13/2002","52","PM2.5","San Francisco","06-075-0005","AQS","15","13","4",".","52","28"
"11/14/2002","50","NO2","San Francisco","06-075-0005","AQS","22","9","11",".",".","50"
"11/15/2002","132","PM2.5","San Francisco","06-075-0005","AQS","22","10","7",".","132","50"
"11/16/2002","107","PM2.5","San Francisco","06-075-0005","AQS","25","21","6","45","107","38"
"11/17/2002","50","PM2.5","San Francisco","06-075-0005","AQS","20","22","7",".","50","41"
"11/18/2002","57","PM2.5","San Francisco","06-075-0005","AQS","22","7","10",".","57","40"
"11/19/2002","71","PM2.5","San Francisco","06-075-0005","AQS","24","6","14",".","71","47"
"11/20/2002","135","PM2.5","San Francisco","06-075-0005","AQS","26","9","11",".","135","63"
"11/21/2002","157","PM2.5","San Francisco","06-075-0005","AQS","25","21","13",".","157","63"
"11/22/2002","76","PM2.5","San Francisco","06-075-0005","AQS","18","29","3","29","76","28"
"11/23/2002","52","PM2.5","San Francisco","06-075-0005","AQS","11","21","3",".","52","15"
"11/24/2002","56","PM2.5","San Francisco","06-075-0005","AQS","13","18","6",".","56","31"
"11/25/2002","53","PM2.5","San Francisco","06-075-0005","AQS","13","20","9",".","53","42"
"11/26/2002","46","NO2","San Francisco","06-075-0005","AQS","18","18","6",".",".","46"
"11/27/2002","82","PM2.5","San Francisco","06-075-0005","AQS","25","12","9",".","82","50"
"11/28/2002","153","PM2.5","San Francisco","06-075-0005","AQS","25","25","11","58","153","54"
"11/29/2002","134","PM2.5","San Francisco","06-075-0005","AQS","19","8","16",".","134","53"
"11/30/2002","126","PM2.5","San Francisco","06-075-0005","AQS","20","7","14",".","126","45"
"12/01/2002","158","PM2.5","San Francisco","06-075-0005","AQS","15","24","9",".","158","50"
"12/02/2002","140","PM2.5","San Francisco","06-075-0005","AQS","27","9","11",".","140","51"
"12/03/2002","115","PM2.5","San Francisco","06-075-0005","AQS","27","4","10",".","115","52"
"12/04/2002","145","PM2.5","San Francisco","06-075-0005","AQS","17","6","14","60","145","52"
"12/05/2002","152","PM2.5","San Francisco","06-075-0005","AQS","17","5","11",".","152","49"
"12/06/2002","159","PM2.5","San Francisco","06-075-0005","AQS","15","1","7",".","159","45"
"12/07/2002","157","PM2.5","San Francisco","06-075-0005","AQS","17","5","11",".","157","55"
"12/08/2002","156","PM2.5","San Francisco","06-075-0005","AQS","22","12","11",".","156","44"
"12/09/2002","114","PM2.5","San Francisco","06-075-0005","AQS","19","18","13",".","114","39"
"12/10/2002","37","NO2","San Francisco","06-075-0005","AQS","13",".",".","23","30","37"
"12/11/2002","51","PM2.5","San Francisco","06-075-0005","AQS","14","10","6",".","51","42"
"12/12/2002","75","PM2.5","San Francisco","06-075-0005","AQS","14","19","10",".","75","37"
"12/13/2002","30","Ozone","San Francisco","06-075-0005","AQS","13","30","4",".","13","25"
"12/14/2002","33","Ozone","San Francisco","06-075-0005","AQS","8","33","3",".","20","11"
"12/15/2002","33","Ozone","San Francisco","06-075-0005","AQS","8","33","1",".","29","14"
"12/16/2002","35","PM2.5","San Francisco","06-075-0005","AQS","10","31","3","25","35","."
"12/17/2002","39","NO2","San Francisco","06-075-0005","AQS","10","21","3",".","19","39"
"12/18/2002","41","NO2","San Francisco","06-075-0005","AQS","16","16","6",".","34","41"
"12/19/2002","33","NO2","San Francisco","06-075-0005","AQS","16","24","6",".","21","33"
"12/20/2002","27","NO2","San Francisco","06-075-0005","AQS","13","23","3",".","23","27"
"12/21/2002","28","NO2","San Francisco","06-075-0005","AQS","10","19","9",".","22","28"
"12/22/2002","29","NO2","San Francisco","06-075-0005","AQS","8","23","3","8","18","29"
"12/23/2002","37","NO2","San Francisco","06-075-0005","AQS","15","17","6",".","27","37"
"12/24/2002","65","PM2.5","San Francisco","06-075-0005","AQS","16","6","17",".","65","36"
"12/25/2002","89","PM2.5","San Francisco","06-075-0005","AQS","10","15","7",".","89","28"
"12/26/2002","23","NO2","San Francisco","06-075-0005","AQS","10","19","4",".","18","23"
"12/27/2002","23","Ozone","San Francisco","06-075-0005","AQS","9","23","4",".","10","23"
"12/28/2002","33","Ozone","San Francisco","06-075-0005","AQS","8","33","3","8","13","14"
"12/29/2002","38","NO2","San Francisco","06-075-0005","AQS","15","32","4",".","25","38"
"12/30/2002","35","PM2.5","San Francisco","06-075-0005","AQS","16","31","3",".","35","28"
"12/31/2002","41","NO2","San Francisco","06-075-0005","AQS","17","30","3",".",".","41"
