"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","SO2","PM10","PM25","NO2"
"10/26/2016","33","Ozone","Patterson Pass","06-001-2005","AQS","8","33","10",".","25","25"
"10/27/2016","31","PM2.5","Concord","06-013-0002","AQS","10","27","4","12","31","27"
"10/28/2016","32","Ozone","San Rafael","06-041-0001","AQS","9","32","4",".","20","25"
"10/29/2016","32","Ozone","Patterson Pass","06-001-2005","AQS","9","32","7",".","23","21"
"10/30/2016","37","Ozone","San Francisco","06-075-0005","AQS","9","37","6",".","24","12"
"10/31/2016","35","Ozone","Patterson Pass","06-001-2005","AQS","9","35","3",".","26","32"
"11/01/2016","40","Ozone","Patterson Pass","06-001-2005","AQS","9","40","4",".","35","37"
"11/02/2016","37","PM2.5","San Francisco","06-075-0005","AQS","15","34","6","14","37","35"
"11/03/2016","39","PM2.5","Concord","06-013-0002","AQS","11","31","6",".","39","38"
"11/04/2016","55","PM2.5","Laney College","06-001-0012","AQS","11","41","4",".","55","36"
"11/05/2016","48","PM2.5","Oakland","06-001-0009","AQS","13","37","7",".","48","25"
"11/06/2016","33","PM2.5","San Pablo","06-013-1004","AQS","8","32","4",".","33","28"
"11/07/2016","47","PM2.5","Redwood City","06-081-1001","AQS","9","32","7",".","47","35"
"11/08/2016","47","PM2.5","Laney College","06-001-0012","AQS","10","35","6","32","47","39"
"11/09/2016","52","PM2.5","Laney College","06-001-0012","AQS","10","37","4",".","52","40"
"11/10/2016","63","PM2.5","Redwood City","06-081-1001","AQS","11","43","7",".","63","37"
"11/11/2016","63","PM2.5","San Pablo","06-013-1004","AQS","13","40","17",".","63","34"
"11/12/2016","37","PM2.5","Livermore","06-001-0007","AQS","8","33","4",".","37","30"
"11/13/2016","48","PM2.5","Laney College","06-001-0012","AQS","10","40","10",".","48","27"
"11/14/2016","60","PM2.5","Laney College","06-001-0012","AQS","10","44","9","19","60","35"
"11/15/2016","35","NO2","Berkeley Aquatic Park","06-001-0013","AQS","10","32","4",".","27","35"
"11/16/2016","48","PM2.5","San Francisco","06-075-0005","AQS","8","37","6",".","48","32"
"11/17/2016","54","PM2.5","San Francisco","06-075-0005","AQS","14","33","4",".","54","35"
"11/18/2016","59","PM2.5","Concord","06-013-0002","AQS","18","44","4",".","59","38"
"11/19/2016","43","Ozone","Patterson Pass","06-001-2005","AQS","6","43","13",".","42","21"
"11/20/2016","49","PM2.5","San Francisco","06-075-0005","AQS","9","32","3","11","49","28"
"11/21/2016","51","PM2.5","San Francisco","06-075-0005","AQS","14","31","4",".","51","39"
"11/22/2016","52","PM2.5","San Francisco","06-075-0005","AQS","11","31","4",".","52","51"
"11/23/2016","52","PM2.5","San Francisco","06-075-0005","AQS","8","36","3",".","52","36"
"11/24/2016","55","PM2.5","San Francisco","06-075-0005","AQS","11","32","4",".","55","31"
"11/25/2016","60","PM2.5","Livermore","06-001-0007","AQS","15","37","6",".","60","33"
"11/26/2016","47","PM2.5","Concord","06-013-0002","AQS","8","38","3","6","47","19"
"11/27/2016","43","PM2.5","San Francisco","06-075-0005","AQS","8","37","3",".","43","28"
"11/28/2016","48","PM2.5","San Francisco","06-075-0005","AQS","8","31","3",".","48","35"
"11/29/2016","48","PM2.5","San Francisco","06-075-0005","AQS","11","32","4",".","48","43"
"11/30/2016","53","PM2.5","Concord","06-013-0002","AQS","17","30","3",".","53","37"
"12/01/2016","46","PM2.5","Concord","06-013-0002","AQS","11","32","4",".","46","42"
"12/02/2016","46","PM2.5","San Francisco","06-075-0005","AQS","10","34","3","24","46","37"
"12/03/2016","71","PM2.5","Oakland West","06-001-0011","AQS","19","33","10",".","71","34"
"12/04/2016","66","PM2.5","Oakland West","06-001-0011","AQS","25","33","7",".","66","25"
"12/05/2016","49","PM2.5","San Pablo","06-013-1004","AQS","9","26","6",".","49","30"
"12/06/2016","34","PM2.5","Livermore","06-001-0007","AQS","9","34","7",".","34","33"
"12/07/2016","47","PM2.5","Concord","06-013-0002","AQS","10","25","6",".","47","35"
"12/08/2016","51","PM2.5","Concord","06-013-0002","AQS","8","26","3","7","51","30"
"12/09/2016","55","PM2.5","Concord","06-013-0002","AQS","9","30","4",".","55","30"
"12/10/2016","30","Ozone","Patterson Pass","06-001-2005","AQS","8","30","3",".","24","24"
"12/11/2016","36","PM2.5","Oakland West","06-001-0011","AQS","11","29","3",".","36","24"
"12/12/2016","43","PM2.5","Concord","06-013-0002","AQS","8","26","3",".","43","30"
"12/13/2016","66","PM2.5","Concord","06-013-0002","AQS","11","27","4",".","66","34"
"12/14/2016","42","PM2.5","Concord","06-013-0002","AQS","9","24","7","22","42","30"
"12/15/2016","36","Ozone","San Rafael","06-041-0001","AQS","7","36","3",".","17","21"
"12/16/2016","43","PM2.5","San Francisco","06-075-0005","AQS","6","35","3",".","43","29"
"12/17/2016","48","PM2.5","Oakland West","06-001-0011","AQS","16","34","3",".","48","37"
"12/18/2016","58","PM2.5","Concord","06-013-0002","AQS","22","35","10",".","58","36"
"12/19/2016","57","PM2.5","Oakland West","06-001-0011","AQS","19","32","16",".","57","40"
"12/20/2016","61","PM2.5","Oakland West","06-001-0011","AQS","18","32","14","15","61","43"
"12/21/2016","61","PM2.5","Oakland West","06-001-0011","AQS","14","32","9",".","61","42"
"12/22/2016","63","PM2.5","Oakland West","06-001-0011","AQS","16","35","19",".","63","39"
"12/23/2016","39","PM2.5","Oakland West","06-001-0011","AQS","13","35","3",".","39","31"
"12/24/2016","40","PM2.5","Livermore","06-001-0007","AQS","8","34","3",".","40","27"
"12/25/2016","55","PM2.5","Concord","06-013-0002","AQS","8","29","4",".","55","26"
"12/26/2016","53","PM2.5","Concord","06-013-0002","AQS","9","35","4","11","53","31"
"12/27/2016","55","NO2","San Francisco","06-075-0005","AQS","11","37","9",".","49","55"
"12/28/2016","59","PM2.5","Oakland West","06-001-0011","AQS","23","39","7",".","59","41"
"12/29/2016","72","PM2.5","Oakland West","06-001-0011","AQS","14","31","37",".","72","39"
"12/30/2016","76","PM2.5","Oakland West","06-001-0011","AQS","19","32","11",".","76","40"
"12/31/2016","54","PM2.5","Oakland West","06-001-0011","AQS","13","32","4",".","54","31"
