"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","SO2","PM10","PM25","NO2"
"10/30/2008","67","PM2.5","San Francisco","06-075-0005","AQS","8","30","7",".","67","43"
"10/31/2008","34","PM2.5","San Francisco","06-075-0005","AQS","7","25","1",".","34","24"
"11/01/2008","31","Ozone","San Francisco","06-075-0005","AQS","3","31","1",".","20","13"
"11/02/2008","31","PM2.5","San Francisco","06-075-0005","AQS","5","30","0","14","31","15"
"11/03/2008","34","NO2","San Francisco","06-075-0005","AQS","5","28","1",".","28","34"
"11/04/2008","29","Ozone","San Francisco","06-075-0005","AQS","6","29","1",".","22","26"
"11/05/2008","35","PM2.5","San Francisco","06-075-0005","AQS",".",".",".",".","35","."
"11/06/2008","49","PM2.5","San Francisco","06-075-0005","AQS","14","19","6",".","49","47"
"11/07/2008","59","PM2.5","San Francisco","06-075-0005","AQS","15","15","7",".","59","37"
"11/08/2008","31","Ozone","San Francisco","06-075-0005","AQS","11","31","1","10","30","24"
"11/09/2008","31","Ozone","San Francisco","06-075-0005","AQS","3","31","0",".","29","17"
"11/10/2008","39","NO2","San Francisco","06-075-0005","AQS","6","28","1",".","31","39"
"11/11/2008","32","PM2.5","San Francisco","06-075-0005","AQS","5","24","1",".","32","25"
"11/12/2008","49","PM2.5","San Francisco","06-075-0005","AQS","8","14","3",".","49","24"
"11/14/2008","33","PM2.5","San Francisco","06-075-0005","AQS",".","17",".","21","33","."
"11/15/2008","49","NO2","San Francisco","06-075-0005","AQS","10","22","6",".","45","49"
"11/16/2008","82","PM2.5","San Francisco","06-075-0005","AQS","11","25","9",".","82","50"
"11/17/2008","81","PM2.5","San Francisco","06-075-0005","AQS","15","18","7",".","81","50"
"11/18/2008","77","PM2.5","San Francisco","06-075-0005","AQS","16","33","4",".","77","42"
"11/19/2008","54","PM2.5","San Francisco","06-075-0005","AQS","6","30","1",".","54","22"
"11/20/2008","42","PM2.5","San Francisco","06-075-0005","AQS","7","17","1","15","42","34"
"11/21/2008","40","PM2.5","San Francisco","06-075-0005","AQS","7","16","7",".","40","34"
"11/22/2008","54","PM2.5","San Francisco","06-075-0005","AQS","11","16","10",".","54","29"
"11/23/2008","73","PM2.5","San Francisco","06-075-0005","AQS","8","35","3",".","73","27"
"11/24/2008","110","PM2.5","San Francisco","06-075-0005","AQS","10","21","10",".","110","42"
"11/25/2008","102","PM2.5","San Francisco","06-075-0005","AQS","11","3","7",".","102","42"
"11/26/2008","73","PM2.5","San Francisco","06-075-0005","AQS","9","4","7","26","73","38"
"11/27/2008","59","PM2.5","San Francisco","06-075-0005","AQS","8","23","4",".","59","24"
"11/28/2008","58","PM2.5","San Francisco","06-075-0005","AQS","6","19","6",".","58","23"
"11/29/2008","82","PM2.5","San Francisco","06-075-0005","AQS","11","13","11",".","82","36"
"11/30/2008","93","PM2.5","San Francisco","06-075-0005","AQS","11","15","4",".","93","38"
"12/01/2008","84","PM2.5","San Francisco","06-075-0005","AQS","10","23","10",".","84","25"
"12/02/2008","52","PM2.5","San Francisco","06-075-0005","AQS","11","18","6","19","52","36"
"12/03/2008","76","PM2.5","San Francisco","06-075-0005","AQS","14","8","9",".","76","27"
"12/04/2008","84","PM2.5","San Francisco","06-075-0005","AQS","9","12","7",".","84","35"
"12/05/2008","81","PM2.5","San Francisco","06-075-0005","AQS","24","8","6",".","81","42"
"12/06/2008","96","PM2.5","San Francisco","06-075-0005","AQS","26","11","7",".","96","36"
"12/07/2008","92","PM2.5","San Francisco","06-075-0005","AQS","11","26","4",".","92","25"
"12/08/2008","65","PM2.5","San Francisco","06-075-0005","AQS","11","11","3","26","65","34"
"12/09/2008","76","PM2.5","San Francisco","06-075-0005","AQS","13","17","10",".","76","36"
"12/10/2008","97","PM2.5","San Francisco","06-075-0005","AQS","16","13","9",".","97","49"
"12/11/2008","76","PM2.5","San Francisco","06-075-0005","AQS","15","12","10",".","76","43"
"12/12/2008","78","PM2.5","San Francisco","06-075-0005","AQS","9","31","9",".","78","42"
"12/13/2008","31","Ozone","San Francisco","06-075-0005","AQS","5","31","1",".","16","16"
"12/14/2008","25","NO2","San Francisco","06-075-0005","AQS","5","23","1","9","21","25"
"12/15/2008","35","NO2","San Francisco","06-075-0005","AQS","7","24","1",".","29","35"
"12/16/2008","31","PM2.5","San Francisco","06-075-0005","AQS","6","17","3",".","31","25"
"12/17/2008","40","PM2.5","San Francisco","06-075-0005","AQS","7","19","7",".","40","33"
"12/18/2008","52","PM2.5","San Francisco","06-075-0005","AQS","14","32","4",".","52","42"
"12/19/2008","32","NO2","San Francisco","06-075-0005","AQS","6","27","1",".","28","32"
"12/20/2008","36","PM2.5","San Francisco","06-075-0005","AQS","6","19","7","10","36","29"
"12/21/2008","58","PM2.5","San Francisco","06-075-0005","AQS","7","26","4",".","58","29"
"12/22/2008","42","NO2","San Francisco","06-075-0005","AQS","7","25","1",".","30","42"
"12/23/2008","45","NO2","San Francisco","06-075-0005","AQS","7","25","1",".","28","45"
"12/24/2008","33","Ozone","San Francisco","06-075-0005","AQS","6","33","3",".","31","28"
"12/25/2008","35","Ozone","San Francisco","06-075-0005","AQS","5","35","1",".","25","13"
"12/26/2008","37","PM2.5","San Francisco","06-075-0005","AQS","8","24","3","13","37","36"
"12/27/2008","51","PM2.5","San Francisco","06-075-0005","AQS","10","19","3",".","51","36"
"12/28/2008","54","PM2.5","San Francisco","06-075-0005","AQS","8","23","4",".","54","37"
"12/29/2008","75","PM2.5","San Francisco","06-075-0005","AQS","13","6","23",".","75","36"
"12/30/2008","69","PM2.5","San Francisco","06-075-0005","AQS","13","8","6",".","69","32"
"12/31/2008","70","PM2.5","San Francisco","06-075-0005","AQS","10","8","13",".","70","30"
