"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","SO2","PM10","PM25","NO2"
"11/01/2007","51","PM2.5","San Francisco","06-075-0005","AQS","9","9","6",".","51","25"
"11/02/2007","68","PM2.5","San Francisco","06-075-0005","AQS","15","9","9","29","68","40"
"11/03/2007","57","PM2.5","San Francisco","06-075-0005","AQS","16","19","7",".","57","50"
"11/04/2007","54","PM2.5","San Francisco","06-075-0005","AQS","14","33","10",".","54","37"
"11/05/2007","68","PM2.5","San Francisco","06-075-0005","AQS","7","44","1",".","68","33"
"11/06/2007","59","PM2.5","San Francisco","06-075-0005","AQS","7","38","1",".","59","33"
"11/07/2007","70","PM2.5","San Francisco","06-075-0005","AQS","9","31","7",".","70","29"
"11/08/2007","54","PM2.5","San Francisco","06-075-0005","AQS","6","31","1","19","54","23"
"11/09/2007","55","PM2.5","San Francisco","06-075-0005","AQS","7","19","4",".","55","43"
"11/10/2007","54","PM2.5","San Francisco","06-075-0005","AQS","8","15","4",".","54","34"
"11/11/2007","33","NO2","San Francisco","06-075-0005","AQS","9","22","3",".","30","33"
"11/12/2007","45","PM2.5","San Francisco","06-075-0005","AQS","9","15","9",".","45","30"
"11/13/2007","40","PM2.5","San Francisco","06-075-0005","AQS","10","9","11",".","40","32"
"11/14/2007","44","PM2.5","San Francisco","06-075-0005","AQS","11","12","7","19","44","39"
"11/15/2007","40","NO2","San Francisco","06-075-0005","AQS","10","19","7",".","30","40"
"11/16/2007","24","Ozone","San Francisco","06-075-0005","AQS","5","24","1",".","17","21"
"11/17/2007","33","PM2.5","San Francisco","06-075-0005","AQS","6","23","1",".","33","24"
"11/18/2007","43","PM2.5","San Francisco","06-075-0005","AQS","6","12","6",".","43","25"
"11/19/2007","35","NO2","San Francisco","06-075-0005","AQS","9","20","3",".","34","35"
"11/20/2007","39","NO2","San Francisco","06-075-0005","AQS","10","15","6","16","33","39"
"11/21/2007","46","NO2","San Francisco","06-075-0005","AQS","13","15","7",".","44","46"
"11/22/2007","52","PM2.5","San Francisco","06-075-0005","AQS","13","19","10",".","52","36"
"11/23/2007","42","NO2","San Francisco","06-075-0005","AQS","10","26","4",".","38","42"
"11/24/2007","59","PM2.5","San Francisco","06-075-0005","AQS","14","9","9",".","59","46"
"11/25/2007","82","PM2.5","San Francisco","06-075-0005","AQS","11","13","11",".","82","34"
"11/26/2007","81","PM2.5","San Francisco","06-075-0005","AQS","11","7","10","41","81","44"
"11/27/2007","54","PM2.5","San Francisco","06-075-0005","AQS","11","14","6",".","54","35"
"11/28/2007","43","PM2.5","San Francisco","06-075-0005","AQS",".",".",".",".","43","."
"11/29/2007","55","PM2.5","San Francisco","06-075-0005","AQS","16","17","10",".","55","38"
"11/30/2007","26","NO2","San Francisco","06-075-0005","AQS","7","25","1",".","23","26"
"12/01/2007","30","NO2","San Francisco","06-075-0005","AQS","6","29","1",".","20","30"
"12/02/2007","31","Ozone","San Francisco","06-075-0005","AQS","6","31","1","9","13","18"
"12/03/2007","38","NO2","San Francisco","06-075-0005","AQS","7","22","1",".","19","38"
"12/04/2007","61","PM2.5","San Francisco","06-075-0005","AQS","7","6","13",".","61","34"
"12/05/2007","64","PM2.5","San Francisco","06-075-0005","AQS","9","13","16",".","64","33"
"12/06/2007","39","PM2.5","San Francisco","06-075-0005","AQS","8","21","3",".","39","30"
"12/07/2007","29","NO2","San Francisco","06-075-0005","AQS","7","23","1",".","26","29"
"12/08/2007","25","NO2","San Francisco","06-075-0005","AQS","7","24","3","9","13","25"
"12/09/2007","34","NO2","San Francisco","06-075-0005","AQS","7","21","9",".","20","34"
"12/10/2007","33","PM2.5","San Francisco","06-075-0005","AQS","8","28","6",".","33","32"
"12/11/2007","44","NO2","San Francisco","06-075-0005","AQS","8","27","10",".","21","44"
"12/12/2007","59","PM2.5","San Francisco","06-075-0005","AQS","11","7","10",".","59","43"
"12/13/2007","65","PM2.5","San Francisco","06-075-0005","AQS","13","10","17",".","65","41"
"12/14/2007","68","PM2.5","San Francisco","06-075-0005","AQS","15","13","13","35","68","46"
"12/15/2007","40","PM2.5","San Francisco","06-075-0005","AQS","10","16","3",".","40","39"
"12/16/2007","33","NO2","San Francisco","06-075-0005","AQS","7","32","1",".","30","33"
"12/17/2007","29","NO2","San Francisco","06-075-0005","AQS","6","27","3",".","19","29"
"12/18/2007","29","NO2","San Francisco","06-075-0005","AQS","6","25","1",".","20","29"
"12/19/2007","42","NO2","San Francisco","06-075-0005","AQS","9","31","3",".","28","42"
"12/20/2007","28","NO2","San Francisco","06-075-0005","AQS","6","26","1","11","15","28"
"12/21/2007","43","NO2","San Francisco","06-075-0005","AQS","10","19","3",".","25","43"
"12/22/2007","50","PM2.5","San Francisco","06-075-0005","AQS","11","13","13",".","50","33"
"12/23/2007","51","PM2.5","San Francisco","06-075-0005","AQS","9","13","11",".","51","36"
"12/24/2007","36","NO2","San Francisco","06-075-0005","AQS","9","27","3",".","31","36"
"12/25/2007","31","Ozone","San Francisco","06-075-0005","AQS","6","31","21",".","17","25"
"12/26/2007","26","Ozone","San Francisco","06-075-0005","AQS",".","26","3","9","14","20"
"12/27/2007","30","NO2","San Francisco","06-075-0005","AQS","5","29","4",".","17","30"
"12/28/2007","68","PM2.5","San Francisco","06-075-0005","AQS","7","21","6",".","68","32"
"12/29/2007","55","PM2.5","San Francisco","06-075-0005","AQS","7","21","10",".","55","31"
"12/30/2007","32","NO2","San Francisco","06-075-0005","AQS","7","21","3",".","30","32"
"12/31/2007","35","NO2","San Francisco","06-075-0005","AQS","7","23","4",".","21","35"
