"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","SO2","PM10","PM25","NO2"
"11/02/2006","32","NO2","San Francisco","06-075-0005","AQS","8","12","1",".","28","32"
"11/03/2006","38","PM2.5","San Francisco","06-075-0005","AQS","9","18","4",".","38","31"
"11/04/2006","36","PM2.5","San Francisco","06-075-0005","AQS","7","17","3",".","36","25"
"11/05/2006","35","PM2.5","San Francisco","06-075-0005","AQS","10","21","4",".","35","29"
"11/06/2006","38","PM2.5","San Francisco","06-075-0005","AQS","13","9","11",".","38","35"
"11/07/2006","25","PM2.5","San Francisco","06-075-0005","AQS","8","6","4","12","25","19"
"11/08/2006","29","Ozone","San Francisco","06-075-0005","AQS","5","29","1",".","20","18"
"11/09/2006","37","NO2","San Francisco","06-075-0005","AQS","9","23","3",".","26","37"
"11/10/2006","35","PM2.5","San Francisco","06-075-0005","AQS","10","21","11",".","35","34"
"11/11/2006","32","NO2","San Francisco","06-075-0005","AQS","7","25","3",".","19","32"
"11/12/2006","28","Ozone","San Francisco","06-075-0005","AQS","7","28","7",".","27","26"
"11/13/2006","26","NO2","San Francisco","06-075-0005","AQS","7","22","3","8","22","26"
"11/14/2006","32","NO2","San Francisco","06-075-0005","AQS","9","24","1",".","28","32"
"11/16/2006","33","PM2.5","San Francisco","06-075-0005","AQS","8","8","6",".","33","27"
"11/17/2006","37","PM2.5","San Francisco","06-075-0005","AQS","9","17","11",".","37","33"
"11/18/2006","58","PM2.5","San Francisco","06-075-0005","AQS","13","10","9",".","58","34"
"11/19/2006","79","PM2.5","San Francisco","06-075-0005","AQS","14","8","7","31","79","27"
"11/20/2006","87","PM2.5","San Francisco","06-075-0005","AQS","11","5","21",".","87","30"
"11/21/2006","35","PM2.5","San Francisco","06-075-0005","AQS","10","19","6",".","35","29"
"11/22/2006","36","PM2.5","San Francisco","06-075-0005","AQS","8","29","3",".","36","29"
"11/23/2006","28","Ozone","San Francisco","06-075-0005","AQS","6","28","3",".","14","23"
"11/24/2006","29","NO2","San Francisco","06-075-0005","AQS","7","19","11",".","25","29"
"11/25/2006","31","Ozone","San Francisco","06-075-0005","AQS","7","31","6","10","22","26"
"11/26/2006","29","Ozone","San Francisco","06-075-0005","AQS","7","29","1",".","25","28"
"11/27/2006","35","NO2","San Francisco","06-075-0005","AQS","7","26","1",".","15","35"
"11/28/2006","34","NO2","San Francisco","06-075-0005","AQS",".","27","1",".","16","34"
"11/29/2006","41","NO2","San Francisco","06-075-0005","AQS",".","21","11",".","24","41"
"11/30/2006","59","PM2.5","San Francisco","06-075-0005","AQS","7","12","11",".","59","40"
"12/01/2006","71","PM2.5","San Francisco","06-075-0005","AQS",".","8","13","37","71","44"
"12/02/2006","51","PM2.5","San Francisco","06-075-0005","AQS","16","24","9",".","51","38"
"12/03/2006","98","PM2.5","San Francisco","06-075-0005","AQS","10","18","6",".","98","42"
"12/04/2006","70","PM2.5","San Francisco","06-075-0005","AQS","24","7","11",".","70","57"
"12/05/2006","74","PM2.5","San Francisco","06-075-0005","AQS","24","9","21",".","74","58"
"12/06/2006","104","PM2.5","San Francisco","06-075-0005","AQS","22","7","13",".","104","55"
"12/07/2006","105","PM2.5","San Francisco","06-075-0005","AQS","22","6","13","49","105","55"
"12/08/2006","74","PM2.5","San Francisco","06-075-0005","AQS","22","32","14",".","74","43"
"12/09/2006","32","Ozone","San Francisco","06-075-0005","AQS","8","32","1",".","15","21"
"12/10/2006","46","PM2.5","San Francisco","06-075-0005","AQS","16","30","4",".","46","35"
"12/11/2006","53","PM2.5","San Francisco","06-075-0005","AQS","16","11","4",".","53","32"
"12/12/2006","25","NO2","San Francisco","06-075-0005","AQS",".","17","3",".","23","25"
"12/13/2006","35","PM2.5","San Francisco","06-075-0005","AQS","7","17","7","9","35","26"
"12/14/2006","37","NO2","San Francisco","06-075-0005","AQS","5","22","10",".","32","37"
"12/15/2006","34","NO2","San Francisco","06-075-0005","AQS","5","22","4",".","22","34"
"12/16/2006","27","PM2.5","San Francisco","06-075-0005","AQS","5","22","6",".","27","26"
"12/17/2006","28","PM2.5","San Francisco","06-075-0005","AQS","5","19","6",".","28","28"
"12/18/2006","58","PM2.5","San Francisco","06-075-0005","AQS",".",".",".",".","58","."
"12/19/2006","11","Ozone","San Francisco","06-075-0005","AQS",".","11",".",".",".","."
"12/21/2006","76","PM2.5","San Francisco","06-075-0005","AQS","9","4","3","26","76","36"
"12/22/2006","62","PM2.5","San Francisco","06-075-0005","AQS","15","14","7",".","62","38"
"12/23/2006","64","PM2.5","San Francisco","06-075-0005","AQS","16","7","16",".","64","29"
"12/24/2006","94","PM2.5","San Francisco","06-075-0005","AQS","8","8","7",".","94","23"
"12/25/2006","147","PM2.5","San Francisco","06-075-0005","AQS","9","4","10","52","147","26"
"12/26/2006","53","PM2.5","San Francisco","06-075-0005","AQS","11","31","7",".","53","30"
"12/27/2006","31","Ozone","San Francisco","06-075-0005","AQS","3","31","1",".","26","19"
"12/28/2006","41","NO2","San Francisco","06-075-0005","AQS","11","27","4",".","28","41"
"12/29/2006","54","PM2.5","San Francisco","06-075-0005","AQS","13","9","11",".","54","41"
"12/30/2006","64","PM2.5","San Francisco","06-075-0005","AQS","13","10","14",".","64","30"
"12/31/2006","79","PM2.5","San Francisco","06-075-0005","AQS","9","21","9","29","79","27"
