"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","SO2","PM10","PM25","NO2"
"11/03/2000","54","PM2.5","San Francisco","06-075-0005","AQS","25","15","9",".","54","43"
"11/04/2000","53","PM2.5","San Francisco","06-075-0005","AQS","25","19","6",".","53","40"
"11/05/2000","27","PM2.5","San Francisco","06-075-0005","AQS","10","20","7",".","27","21"
"11/06/2000","36","NO2","San Francisco","06-075-0005","AQS",".","21","4",".","35","36"
"11/07/2000","43","PM2.5","San Francisco","06-075-0005","AQS","14","18","4",".","43","40"
"11/08/2000","43","PM2.5","San Francisco","06-075-0005","AQS","17","24","3","23","43","24"
"11/09/2000","29","NO2","San Francisco","06-075-0005","AQS","7","23","3",".","21","29"
"11/10/2000","40","NO2","San Francisco","06-075-0005","AQS","9","20","7",".","22","40"
"11/11/2000","58","PM2.5","San Francisco","06-075-0005","AQS","11","18","10",".","58","39"
"11/12/2000","57","PM2.5","San Francisco","06-075-0005","AQS","16","17","6",".","57","33"
"11/13/2000","49","NO2","San Francisco","06-075-0005","AQS","14","18","7",".","38","49"
"11/14/2000","66","PM2.5","San Francisco","06-075-0005","AQS","13","19","4","26","66","39"
"11/15/2000","52","PM2.5","San Francisco","06-075-0005","AQS","11","11","9",".","52","36"
"11/16/2000","52","PM2.5","San Francisco","06-075-0005","AQS","10","14","9",".","52","41"
"11/17/2000","64","PM2.5","San Francisco","06-075-0005","AQS","24","10","11",".","64","44"
"11/18/2000","93","PM2.5","San Francisco","06-075-0005","AQS","24","8","11",".","93","48"
"11/19/2000","104","PM2.5","San Francisco","06-075-0005","AQS","16","16","11",".","104","52"
"11/20/2000","96","PM2.5","San Francisco","06-075-0005","AQS","16","13","11","40","96","51"
"11/21/2000","87","PM2.5","San Francisco","06-075-0005","AQS","20","9","6",".","87","46"
"11/22/2000","35","NO2","San Francisco","06-075-0005","AQS","11","17","7",".",".","35"
"11/23/2000","82","PM2.5","San Francisco","06-075-0005","AQS","11","13","7",".","82","32"
"11/24/2000","85","PM2.5","San Francisco","06-075-0005","AQS","16","13","11",".","85","32"
"11/25/2000","108","PM2.5","San Francisco","06-075-0005","AQS","18","5","14",".","108","36"
"11/26/2000","93","PM2.5","San Francisco","06-075-0005","AQS","13","9","10","29","93","31"
"11/27/2000","27","NO2","San Francisco","06-075-0005","AQS","11","5","14",".",".","27"
"11/28/2000","89","PM2.5","San Francisco","06-075-0005","AQS","14","6","6",".","89","31"
"11/29/2000","48","PM2.5","San Francisco","06-075-0005","AQS","18","22","6",".","48","42"
"11/30/2000","73","PM2.5","San Francisco","06-075-0005","AQS","27","5","10",".","73","42"
"12/01/2000","72","PM2.5","San Francisco","06-075-0005","AQS","27","4","13",".","72","41"
"12/02/2000","66","PM2.5","San Francisco","06-075-0005","AQS","26","6","10","29","66","40"
"12/03/2000","132","PM2.5","San Francisco","06-075-0005","AQS","17","11","7",".","132","45"
"12/04/2000","100","PM2.5","San Francisco","06-075-0005","AQS","26","3","10",".","100","46"
"12/05/2000","97","PM2.5","San Francisco","06-075-0005","AQS","30","4","10",".","97","50"
"12/06/2000","89","PM2.5","San Francisco","06-075-0005","AQS","27","2","13",".","89","40"
"12/07/2000","93","PM2.5","San Francisco","06-075-0005","AQS","22","2","21",".","93","67"
"12/08/2000","88","PM2.5","San Francisco","06-075-0005","AQS","20","19","17","40","88","55"
"12/09/2000","67","PM2.5","San Francisco","06-075-0005","AQS","14","18","4",".","67","33"
"12/10/2000","38","NO2","San Francisco","06-075-0005","AQS","14","20","4",".","35","38"
"12/11/2000","53","PM2.5","San Francisco","06-075-0005","AQS","15","15","9",".","53","35"
"12/12/2000","45","NO2","San Francisco","06-075-0005","AQS","15","16","9",".","34","45"
"12/13/2000","37","PM2.5","San Francisco","06-075-0005","AQS","16","23","4",".","37","36"
"12/14/2000","36","NO2","San Francisco","06-075-0005","AQS","15","20","4","15","34","36"
"12/15/2000","39","NO2","San Francisco","06-075-0005","AQS","16","17","20",".",".","39"
"12/16/2000","54","PM2.5","San Francisco","06-075-0005","AQS","19","10","10",".","54","35"
"12/17/2000","56","PM2.5","San Francisco","06-075-0005","AQS","22","17","7",".","56","42"
"12/18/2000","59","PM2.5","San Francisco","06-075-0005","AQS","17","15","9",".","59","36"
"12/19/2000","100","PM2.5","San Francisco","06-075-0005","AQS","25","6","11",".","100","46"
"12/20/2000","57","NO2","San Francisco","06-075-0005","AQS","36","7","11","55",".","57"
"12/21/2000","49","NO2","San Francisco","06-075-0005","AQS","35","8","6",".",".","49"
"12/22/2000","57","PM2.5","San Francisco","06-075-0005","AQS","17","15","4",".","57","40"
"12/23/2000","75","PM2.5","San Francisco","06-075-0005","AQS","19","6","11",".","75","38"
"12/24/2000","60","PM2.5","San Francisco","06-075-0005","AQS","22","13","9",".","60","35"
"12/25/2000","66","PM2.5","San Francisco","06-075-0005","AQS","30","17","6",".","66","38"
"12/26/2000","90","PM2.5","San Francisco","06-075-0005","AQS","23","5","10","40","90","44"
"12/27/2000","117","PM2.5","San Francisco","06-075-0005","AQS","23","3","17",".","117","55"
"12/28/2000","72","PM2.5","San Francisco","06-075-0005","AQS","22","4","13",".","72","42"
"12/29/2000","125","PM2.5","San Francisco","06-075-0005","AQS","23","4","14",".","125","44"
"12/30/2000","97","PM2.5","San Francisco","06-075-0005","AQS","23","6","13",".","97","37"
"12/31/2000","91","PM2.5","San Francisco","06-075-0005","AQS","18","5","20",".","91","42"
