"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","SO2","PM10","PM25","NO2"
"10/20/2004","41","NO2","San Francisco","06-075-0005","AQS","11","29","9","14","29","41"
"10/21/2004","37","PM2.5","San Francisco - Bayview Hunters Point","06-075-0006","AQS","10","22","10",".","37","28"
"10/22/2004","31","PM2.5","San Francisco - Bayview Hunters Point","06-075-0006","AQS","10","23","4",".","31","20"
"10/23/2004","27","NO2","San Francisco","06-075-0005","AQS","10","18","6",".","21","27"
"10/24/2004","48","PM2.5","San Francisco - Bayview Hunters Point","06-075-0006","AQS","9","24","10","15","48","28"
"10/25/2004","33","Ozone","San Francisco","06-075-0005","AQS","11","33","6",".","22","32"
"10/26/2004","32","Ozone","San Francisco","06-075-0005","AQS","10","32","7","13","15","28"
"10/27/2004","28","Ozone","San Francisco - Bayview Hunters Point","06-075-0006","AQS","8","28","9",".","25","26"
"10/28/2004","46","PM2.5","San Francisco - Bayview Hunters Point","06-075-0006","AQS","16","25","6",".","46","39"
"10/29/2004","68","PM2.5","San Francisco - Bayview Hunters Point","06-075-0006","AQS","13","22","17",".","68","41"
"10/30/2004","39","NO2","San Francisco","06-075-0005","AQS","14","22","4","13","34","39"
"10/31/2004","43","PM2.5","San Francisco - Bayview Hunters Point","06-075-0006","AQS","9","25","11",".","43","33"
"11/01/2004","43","NO2","San Francisco","06-075-0005","AQS","11","19","14",".","27","43"
"11/02/2004","74","PM2.5","San Francisco","06-075-0005","AQS","13","26","14",".","74","36"
"11/03/2004","28","Ozone","San Francisco - Bayview Hunters Point","06-075-0006","AQS","7","28","7",".","20","27"
"11/04/2004","34","NO2","San Francisco","06-075-0005","AQS","6","27","7",".","28","34"
"11/05/2004","41","NO2","San Francisco","06-075-0005","AQS","11","20","10","19","38","41"
"11/06/2004","54","PM2.5","San Francisco - Bayview Hunters Point","06-075-0006","AQS","11","25","6",".","54","28"
"11/07/2004","63","PM2.5","San Francisco - Bayview Hunters Point","06-075-0006","AQS","10","31","6",".","63","32"
"11/08/2004","47","PM2.5","San Francisco - Bayview Hunters Point","06-075-0006","AQS","14","27","6",".","47","37"
"11/09/2004","33","NO2","San Francisco","06-075-0005","AQS","10","23","4",".","27","33"
"11/10/2004","30","PM2.5","San Francisco","06-075-0005","AQS","11","21","4",".","30","30"
"11/11/2004","33","NO2","San Francisco","06-075-0005","AQS","11","21","4","11","28","33"
"11/12/2004","40","PM2.5","San Francisco - Bayview Hunters Point","06-075-0006","AQS","10","22","14",".","40","34"
"11/13/2004","48","PM10","San Francisco - Bayview Hunters Point","06-075-0006","AQS","19","20","9","48","43","31"
"11/14/2004","72","PM2.5","San Francisco","06-075-0005","AQS","20","22","17",".","72","37"
"11/15/2004","101","PM2.5","San Francisco - Bayview Hunters Point","06-075-0006","AQS","10","12","17",".","101","38"
"11/16/2004","138","PM2.5","San Francisco - Bayview Hunters Point","06-075-0006","AQS","15","7","16",".","138","37"
"11/17/2004","92","PM2.5","San Francisco - Bayview Hunters Point","06-075-0006","AQS","15","6","11","38","92","36"
"11/18/2004","105","PM2.5","San Francisco - Bayview Hunters Point","06-075-0006","AQS","14","6","13",".","105","29"
"11/19/2004","67","PM2.5","San Francisco - Bayview Hunters Point","06-075-0006","AQS","13","16","9","19","67","33"
"11/20/2004","33","PM2.5","San Francisco","06-075-0005","AQS","13","30","16",".","33","31"
"11/21/2004","38","NO2","San Francisco","06-075-0005","AQS","5","29","11",".","21","38"
"11/22/2004","44","NO2","San Francisco","06-075-0005","AQS","11","19","19",".","39","44"
"11/23/2004","63","PM2.5","San Francisco - Bayview Hunters Point","06-075-0006","AQS","10","12","11","29","63","36"
"11/24/2004","87","PM2.5","San Francisco - Bayview Hunters Point","06-075-0006","AQS","14","21","10",".","87","42"
"11/25/2004","38","PM2.5","San Francisco - Bayview Hunters Point","06-075-0006","AQS","9","23","7",".","38","19"
"11/26/2004","91","PM2.5","San Francisco - Bayview Hunters Point","06-075-0006","AQS","9","31","26",".","91","26"
"11/27/2004","31","Ozone","San Francisco - Bayview Hunters Point","06-075-0006","AQS","9","31","4",".","18","23"
"11/28/2004","26","Ozone","San Francisco - Bayview Hunters Point","06-075-0006","AQS","5","26","3",".","11","23"
"11/29/2004","38","NO2","San Francisco","06-075-0005","AQS","10","20","16","12","25","38"
"11/30/2004","92","PM2.5","San Francisco - Bayview Hunters Point","06-075-0006","AQS","10","15","13","33","92","43"
"12/01/2004","89","PM2.5","San Francisco","06-075-0005","AQS","14","11","10",".","89","39"
"12/02/2004","47","NO2","San Francisco","06-075-0005","AQS","15","20","13",".","42","47"
"12/03/2004","45","PM2.5","San Francisco","06-075-0005","AQS","19","19","7",".","45","42"
"12/04/2004","63","PM2.5","San Francisco","06-075-0005","AQS","23","18","20",".","63","37"
"12/05/2004","102","PM2.5","San Francisco","06-075-0005","AQS","10","31","10","42","102","26"
"12/06/2004","45","NO2","San Francisco","06-075-0005","AQS","14","33","6",".","24","45"
"12/07/2004","33","Ozone","San Francisco - Bayview Hunters Point","06-075-0006","AQS","11","33","4",".","22","32"
"12/08/2004","30","Ozone","San Francisco - Bayview Hunters Point","06-075-0006","AQS","14","30","4",".","21","27"
"12/09/2004","48","PM2.5","San Francisco","06-075-0005","AQS","16","12","23",".","48","36"
"12/10/2004","62","PM2.5","San Francisco","06-075-0005","AQS","16","6","31",".","62","34"
"12/11/2004","78","PM2.5","San Francisco - Bayview Hunters Point","06-075-0006","AQS","13","9","34","31","78","34"
"12/12/2004","57","PM2.5","San Francisco","06-075-0005","AQS","13","25","6",".","57","26"
"12/13/2004","66","PM2.5","San Francisco - Bayview Hunters Point","06-075-0006","AQS","13","14","11",".","66","37"
"12/14/2004","69","PM2.5","San Francisco - Bayview Hunters Point","06-075-0006","AQS","10","11","9",".","69","28"
"12/15/2004","60","PM2.5","San Francisco","06-075-0005","AQS","17","6","44",".","60","34"
"12/16/2004","79","PM2.5","San Francisco","06-075-0005","AQS","17","10","16",".","79","37"
"12/17/2004","95","PM2.5","San Francisco","06-075-0005","AQS","18","5","29","44","95","41"
"12/18/2004","79","PM2.5","San Francisco - Bayview Hunters Point","06-075-0006","AQS","18","8","24",".","79","36"
"12/19/2004","92","PM2.5","San Francisco - Bayview Hunters Point","06-075-0006","AQS","14","8","13",".","92","35"
"12/20/2004","89","PM2.5","San Francisco","06-075-0005","AQS","15","3","10",".","89","28"
"12/21/2004","75","PM2.5","San Francisco","06-075-0005","AQS","26","11","19",".","75","52"
"12/22/2004","42","PM2.5","San Francisco - Bayview Hunters Point","06-075-0006","AQS","24","17","20",".","42","41"
"12/23/2004","45","NO2","San Francisco","06-075-0005","AQS","24","18","20","20","44","45"
"12/24/2004","92","PM2.5","San Francisco","06-075-0005","AQS","30","9","9",".","92","42"
"12/25/2004","93","PM2.5","San Francisco","06-075-0005","AQS","13","27","33",".","93","30"
"12/26/2004","30","PM2.5","San Francisco","06-075-0005","AQS","7","29","6",".","30","20"
"12/27/2004","36","NO2","San Francisco","06-075-0005","AQS","11","27","3",".","17","36"
"12/28/2004","51","PM2.5","San Francisco","06-075-0005","AQS","13","18","6",".","51","38"
"12/29/2004","36","Ozone","San Francisco","06-075-0005","AQS","13","36","13","9","30","36"
"12/30/2004","34","Ozone","San Francisco - Bayview Hunters Point","06-075-0006","AQS","13","34","1",".","17","25"
"12/31/2004","41","NO2","San Francisco","06-075-0005","AQS","11","28","3",".","15","41"
